stim_pw [us],stim_amp [mA],com_elbow_fe [rad],com_forearm_ps [rad],com_wrist_fe [rad],com_wrist_ru [rad],act_elbow_fe [rad],act_forearm_ps [rad],act_wrist_fe [rad],act_wrist_ru [rad],elbow_fe_trq [Nm],forearm_ps_trq [Nm],wrist_fe_trq [Nm],wrist_ru_trq [Nm]
20,30,-0.654498,1.22173,0,-0.261799,-0.660808,1.19756,0.0089104,-0.21728,0.630977,0.676759,-0.133656,-0.667792
20,30,-0.654498,1.22173,0,-0.261799,-0.660808,1.19756,0.0089104,-0.21728,0.630977,0.676759,-0.133656,-0.667792
20,30,-0.654498,1.22173,0,-0.261799,-0.660808,1.19756,0.0089104,-0.21728,0.630977,0.676759,-0.133656,-0.667792
20,30,-0.654498,1.22173,0,-0.261799,-0.660808,1.19756,0.0089104,-0.21728,0.630977,0.676759,-0.133656,-0.667792
20,30,-0.654498,1.22173,0,-0.261799,-0.660808,1.19756,0.0089104,-0.21728,0.630977,0.676759,-0.133656,-0.667792
20,30,-0.654498,1.22173,0,-0.261799,-0.660808,1.19756,0.0089104,-0.21728,0.630977,0.676759,-0.133656,-0.667792
20,30,-0.654498,1.22173,0,-0.261799,-0.660808,1.19756,0.0089104,-0.21728,0.630977,0.676759,-0.133656,-0.667792
20,30,-0.654498,1.22173,0,-0.261799,-0.660808,1.19756,0.0089104,-0.21728,0.630977,0.676759,-0.133656,-0.667792
20,30,-0.654498,1.22173,0,-0.261799,-0.660808,1.19756,0.0089104,-0.21728,0.630977,0.676759,-0.133656,-0.667792
20,30,-0.654498,1.22173,0,-0.261799,-0.660808,1.19756,0.0089104,-0.21728,0.630977,0.676759,-0.133656,-0.667792
20,30,-0.654498,1.22173,0,-0.261799,-0.660808,1.19756,0.0089104,-0.21728,0.630977,0.676759,-0.133656,-0.667792
20,30,-0.654498,1.22173,0,-0.261799,-0.660808,1.19756,0.0089104,-0.21728,0.630977,0.676759,-0.133656,-0.667792
20,30,-0.654498,1.22173,0,-0.261799,-0.660808,1.19756,0.0089104,-0.21728,0.630977,0.676759,-0.133656,-0.667792
20,30,-0.654498,1.22173,0,-0.261799,-0.660808,1.19756,0.0089104,-0.21728,0.630977,0.676759,-0.133656,-0.667792
20,30,-0.654498,1.22173,0,-0.261799,-0.660808,1.19756,0.0089104,-0.21728,0.630977,0.676759,-0.133656,-0.667792
20,30,-0.654498,1.22173,0,-0.261799,-0.660808,1.19756,0.0089104,-0.21728,0.630977,0.676759,-0.133656,-0.667792
20,30,-0.654498,1.22173,0,-0.261799,-0.660808,1.19756,0.0089104,-0.21728,0.630977,0.676759,-0.133656,-0.667792
20,30,-0.654498,1.22173,0,-0.261799,-0.660808,1.19756,0.0089104,-0.21728,0.630977,0.676759,-0.133656,-0.667792
20,30,-0.654498,1.22173,0,-0.261799,-0.660808,1.19756,0.0089104,-0.21728,0.630977,0.676759,-0.133656,-0.667792
20,30,-0.654498,1.22173,0,-0.261799,-0.660808,1.19756,0.0089104,-0.21728,0.630977,0.676759,-0.133656,-0.667792
20,30,-0.654498,1.22173,0,-0.261799,-0.660808,1.19756,0.0089104,-0.21728,0.630977,0.676759,-0.133656,-0.667792
20,30,-0.654498,1.22173,0,-0.261799,-0.660808,1.19756,0.0089104,-0.21728,0.630977,0.676759,-0.133656,-0.667792
20,30,-0.654498,1.22173,0,-0.261799,-0.660808,1.19756,0.0089104,-0.21728,0.630977,0.676759,-0.133656,-0.667792
20,30,-0.654498,1.22173,0,-0.261799,-0.660808,1.19756,0.0089104,-0.21728,0.630977,0.676759,-0.133656,-0.667792
20,30,-0.654498,1.22173,0,-0.261799,-0.660808,1.19756,0.0089104,-0.21728,0.630977,0.676759,-0.133656,-0.667792
20,30,-0.654498,1.22173,0,-0.261799,-0.660808,1.19756,0.0089104,-0.21728,0.630977,0.676759,-0.133656,-0.667792
20,30,-0.654498,1.22173,0,-0.261799,-0.660808,1.19756,0.0089104,-0.21728,0.630977,0.676759,-0.133656,-0.667792
20,30,-0.654498,1.22173,0,-0.261799,-0.660808,1.19756,0.0089104,-0.21728,0.630977,0.676759,-0.133656,-0.667792
20,30,-0.654498,1.22173,0,-0.261799,-0.660808,1.19756,0.0089104,-0.21728,0.630977,0.676759,-0.133656,-0.667792
20,30,-0.654498,1.22173,0,-0.261799,-0.660808,1.19756,0.0089104,-0.21728,0.630977,0.676759,-0.133656,-0.667792
20,30,-0.654498,1.22173,0,-0.261799,-0.660808,1.19756,0.0089104,-0.21728,0.630977,0.676759,-0.133656,-0.667792
20,30,-0.654498,1.22173,0,-0.261799,-0.660808,1.19756,0.0089104,-0.21728,0.630977,0.676759,-0.133656,-0.667792
20,30,-0.654498,1.22173,0,-0.261799,-0.660808,1.19756,0.0089104,-0.21728,0.630977,0.676759,-0.133656,-0.667792
20,30,-0.654498,1.22173,0,-0.261799,-0.660808,1.19756,0.0089104,-0.21728,0.630977,0.676759,-0.133656,-0.667792
20,30,-0.654498,1.22173,0,-0.261799,-0.660808,1.19756,0.0089104,-0.21728,0.630977,0.676759,-0.133656,-0.667792
20,30,-0.654498,1.22173,0,-0.261799,-0.660808,1.19756,0.0089104,-0.21728,0.630977,0.676759,-0.133656,-0.667792
20,30,-0.654498,1.22173,0,-0.261799,-0.660808,1.19756,0.0089104,-0.21728,0.630977,0.676759,-0.133656,-0.667792
20,30,-0.654498,1.22173,0,-0.261799,-0.660808,1.19756,0.0089104,-0.21728,0.630977,0.676759,-0.133656,-0.667792
20,30,-0.654498,1.22173,0,-0.261799,-0.660808,1.19756,0.0089104,-0.21728,0.630977,0.676759,-0.133656,-0.667792
20,30,-0.654498,1.22173,0,-0.261799,-0.660808,1.19756,0.0089104,-0.21728,0.630977,0.676759,-0.133656,-0.667792
20,30,-0.654498,1.22173,0,-0.261799,-0.660808,1.19756,0.0089104,-0.21728,0.630977,0.676759,-0.133656,-0.667792
20,30,-0.654498,1.22173,0,-0.261799,-0.660808,1.19756,0.0089104,-0.21728,0.630977,0.676759,-0.133656,-0.667792
20,30,-0.654498,1.22173,0,-0.261799,-0.660808,1.19756,0.0089104,-0.21728,0.630977,0.676759,-0.133656,-0.667792
20,30,-0.654498,1.22173,0,-0.261799,-0.660808,1.19756,0.0089104,-0.21728,0.630977,0.676759,-0.133656,-0.667792
20,30,-0.654498,1.22173,0,-0.261799,-0.660808,1.19756,0.0089104,-0.21728,0.630977,0.676759,-0.133656,-0.667792
20,30,-0.654498,1.22173,0,-0.261799,-0.660808,1.19756,0.0089104,-0.21728,0.630977,0.676759,-0.133656,-0.667792
20,30,-0.654498,1.22173,0,-0.261799,-0.660808,1.19756,0.0089104,-0.21728,0.630977,0.676759,-0.133656,-0.667792
20,30,-0.654498,1.22173,0,-0.261799,-0.660808,1.19756,0.0089104,-0.21728,0.630977,0.676759,-0.133656,-0.667792
